"uid","article","citedjournal"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," Yingyong Shengtai Xuebao"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," PHYS CHEM EARTH"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," AGR ECOSYST ENVIRON"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," NATURE"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," CROP SCI"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," PEDOSPHERE"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," J GEOPHYS RES-BIOGEO"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," CHEMOSPHERE GLOBAL C"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," BIOGEOSCIENCES"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," ATMOS ENVIRON"
5,"""Water regime-nitrogen fertilizer incorporation interaction: Field study on methane and nitrous oxide emissions from a rice agroecosystem in Harbin, China"""," GLOBAL BIOGEOCHEM CY"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J ENVIRON SCI-CHINA"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J ENVIRON SCI-CHINA"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," INT J ENVIRON SCI TE"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J COLLOID INTERF SCI"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," WATER RES"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J HAZARD MATER"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J CATAL"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," CHEM ENG J"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," CHEMOSPHERE"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," ENVIRON HEALTH PERSP"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," LANGMUIR"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J HAZARD MATER"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," ENVIRON HEALTH PERSP"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," CHEM ENG J"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J ENVIRON MANAGE"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," WATER RES"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," CHEM ENG J"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," WATER RES"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," Journal of Environmental Quality"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J ENVIRON MANAGE"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," LANGMUIR"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," PROCESS SAF ENVIRON"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J HAZARD MATER"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," ENVIRON SCI TECHNOL"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J CATAL"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," SEP PURIF TECHNOL"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," SCI RES ESSAYS"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J AM CHEM SOC"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," LANGMUIR"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J HAZARD MATER"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," WATER RES"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," ENVIRON SCI POLLUT R"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," INORG CHEM"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J ENVIRON SCI-CHINA"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," ANAL CHIM ACTA"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," ENVIRON RES"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J HAZARD MATER"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," ENVIRON SCI POLLUT R"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," CHEM ENG J"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J HAZARD MATER"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," SEP PURIF TECHNOL"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," J ENVIRON SCI-CHINA"
6,"Alkynyl carbon materials as novel and efficient sorbents for the adsorption of mercury(II) from wastewater"," ENVIRON INT"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," CHEM COMMUN"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," KOREAN J CHEM ENG"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," J HAZARD MATER"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," ANGEW CHEM INT EDIT"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," J HAZARD MATER"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," MACROMOL RAPID COMM"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," LANGMUIR"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," TURK J CHEM"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," MATER SCI-POLAND"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," TURK J CHEM"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," MACROMOL CHEM PHYS"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," SOFT MATTER"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," BIOMACROMOLECULES"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," RSC ADV"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," J AM CHEM SOC"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," J PHYS CHEM-US"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," BIOMACROMOLECULES"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," CHEM SOC REV"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," ADV MATER"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," CHEM ENG J"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," J DISPER SCI TECHNOL"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," PROG POLYM SCI"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," LANGMUIR"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," COLLOID SURFACE A"
7,"Engineering of responsive polymer based nano-reactors for facile mass transport and enhanced catalytic degradation of 4-nitrophenol"," ANGEW CHEM INT EDIT"
