"uid","article","citedjournal"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," 15 CSC"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," J ENVIRON POL PLAN"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," SCI TECHNOL HUM VAL"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," CLIMATIC CHANGE"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," CLIMATIC CHANGE"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," THESIS"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," J ENVIRON PLANN MAN"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," GLOBAL ENVIRON CHANG"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," GOVERNANCE EVALUATIO"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," THESIS"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," 22013 INFER"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," 19 CSC"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," ENVIRON SCI POLICY"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," 472010 UMW"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," COMP DEC TOOLS EV ST"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," CLIMATE CHANGE ADAPT"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," SIZE MATT AD SMALL M"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," WEATHER CLIM SOC"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," MAK PROGR UKCIP AD U"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," INTERNAL REPORT"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," WIRES CLIM CHANGE"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," AUSTRALAS J ENV MAN"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," EVALUATION"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," MEASURING PROGR PREP"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," CLIMATE ADAPTATION R"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," IMPL PLAN GLOB FRAM"
6,"Why popular support tools on climate change adaptation have difficulties in reaching local policy-makers: Qualitative insights from the UK and Germany"," DESIGN METHODS APPL"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," POLICY SCI"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," GOVERNANCE"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," I SUSTAINABILITY"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," WORLD DEV"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau",NA
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," ANN ASSOC AM GEOGR"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," SCIENCE"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," CURR OPIN ENV SUST"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," ECOL SOC"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," OCEAN COAST MANAGE"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," ENVIRON SCI POLICY"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," MAR POLICY"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," WORDS LAGOON FISHING"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," ANNU REV ECOL SYST"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," ENVIRON SCI POLICY"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," THESIS"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," POLICY STUD J"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," PUBLIC ADMIN REV"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," P NATL ACAD SCI USA"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," Environmental Policy and Governance"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," ANNU REV POLIT SCI"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," UNDERSTANDING INSTITUTIONAL DIVERSITY"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," GOVERNING COMMONS EV"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," EUR POLIT SCI"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," AM POLIT SCI REV"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," GLOBAL ENVIRON CHANG"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," GLOBAL ENVIRON CHANG"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," STAT YB"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," FISH RES"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," MULTIPLE DRIVERS LOC"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," MARITIME ANTHR STUDI"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," GOVERNANCE"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," ASIAN GEOGRAPHER"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," SOC FORCES"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," ENVIRON POLICY GOV"
7,"Why the path to polycentricity matters: evidence from fisheries governance in Palau"," CASE STUDY RES DESIG"""
8,"Collective action in a polycentric water governance system"," GOVERNANCE"
8,"Collective action in a polycentric water governance system"," POLICY STUD J"
8,"Collective action in a polycentric water governance system"," POLICY SCI"
8,"Collective action in a polycentric water governance system"," HUM ECOL"
8,"Collective action in a polycentric water governance system"," GEOFORUM"
8,"Collective action in a polycentric water governance system"," WORLD DEV"
8,"Collective action in a polycentric water governance system"," GOVERNANCE"
8,"Collective action in a polycentric water governance system"," ECONOMIA DELLE FONTI"
8,"Collective action in a polycentric water governance system"," PARALLEL SYSTEMS RED"
8,"Collective action in a polycentric water governance system"," REGUL GOV"
8,"Collective action in a polycentric water governance system"," PUBLIC ADMIN REV"
8,"Collective action in a polycentric water governance system"," HARNESSING COMPLEXIT"
8,"Collective action in a polycentric water governance system"," NAT CLIM CHANGE"
8,"Collective action in a polycentric water governance system"," AGR ADMIN EXT"
8,"Collective action in a polycentric water governance system"," ECOL SOC"
8,"Collective action in a polycentric water governance system"," GLOBAL WATER SYSTEM"
8,"Collective action in a polycentric water governance system"," MT RES DEV"
8,"Collective action in a polycentric water governance system"," SCIENCE"
8,"Collective action in a polycentric water governance system"," COLLABORATIVE GOVERN"
8,"Collective action in a polycentric water governance system"," URBAN AFF REV"
8,"Collective action in a polycentric water governance system"," ECOL ECON"
8,"Collective action in a polycentric water governance system"," ENVIRON SCI POLICY"
8,"Collective action in a polycentric water governance system"," GOVERNING IRRIGATION"
8,"Collective action in a polycentric water governance system"," PROP MANAG"
8,"Collective action in a polycentric water governance system"," WORLD DEV"
8,"Collective action in a polycentric water governance system"," PUBLIC ADMIN REV"
8,"Collective action in a polycentric water governance system"," SOC SCI MED"
8,"Collective action in a polycentric water governance system"," MT RES DEV"
8,"Collective action in a polycentric water governance system",NA
8,"Collective action in a polycentric water governance system"," ECOL ECON"
8,"Collective action in a polycentric water governance system"," POLICY STUD J"
8,"Collective action in a polycentric water governance system"," ECOL SOC"
8,"Collective action in a polycentric water governance system"," WORK AN PROBL POL GO"
8,"Collective action in a polycentric water governance system"," PUBLIC CHOICE"
8,"Collective action in a polycentric water governance system"," PUBLIC ADMIN REV"
8,"Collective action in a polycentric water governance system"," LOGIC COLLECTIVE ACT"
