"uid1","article","citedjournal"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," HYDROL EARTH SYST SC"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," SCIENCE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," HYDROL EARTH SYST SC"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J HYDROMETEOROL"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," APPL HYDROLOGY"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," CLIM CHANG 2013 PHYS"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J GEOPHYS RES-ATMOS"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," P NATL ACAD SCI USA"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J CLIMATE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," CLIMATIC CHANGE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," EARTH SYST DYNAM"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," CLIMATIC CHANGE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," EM DAT EMERGENCY EVE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," HYDROL EARTH SYST SC"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," NAT HAZARD EARTH SYS"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," B AM METEOROL SOC"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," EARTH SYST DYNAM"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," REG ENVIRON CHANGE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," WIRES CLIM CHANGE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," INT J CLIMATOL"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," CLIMATE CHANGE 2014: IMPACTS"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," CLIMATIC CHANGE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," WATER RESOUR RES"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," HYDROLOG SCI J"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," Climate Services"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J HYDROMETEOROL"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," GLOBAL ECOL BIOGEOGR"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J GEOPHYS RES-ATMOS"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J GEOPHYS RES-ATMOS"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J HYDROMETEOROL"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J GEOPHYS RES-ATMOS"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," CLIMATIC CHANGE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," CLIMATIC CHANGE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," WATER RESOUR RES"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J GEOPHYS RES-ATMOS"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," CLIMATIC CHANGE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," TECHNICAL REPORT"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," WATER RESOUR RES"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J HYDROL"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," ENVIRON RES LETT"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J WATER RES PL-ASCE"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," J HYDROL"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," P NATL ACAD SCI USA"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," SCI REP"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," HYDROL PROCESS"
8,"""Multi-model ensemble projections of European river floods and high flows at 1.5, 2, and 3 degrees global warming"""," WATER RESOUR RES"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," DAIL MAX TEMP CELS C"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," GLOBAL CHANGE BIOL"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," FOREST ECOL MANAG"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," P NATL ACAD SCI USA"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," GLOBAL CHANGE BIOL"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," ENVIRON RES LETT"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," ARCT ANTARCT ALP RES"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," ECOL LETT"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," NATURE"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," SCIENCE"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," ENVIRON REV"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," J STAT SOFTW"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," NAT CLIM CHANGE"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," FOREST ECOL MANAG"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," NAT EC FRAM CAN"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," SCIENCE"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," ENVIRON RES LETT"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," J GEOPHYS RES-BIOGEO"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," SCIENCE"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," P NATL ACAD SCI USA"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," P NATL ACAD SCI USA"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," GLOBAL CHANGE BIOL"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," EARTH INTERACT"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," ANAL PANEL DATA"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," REMOTE SENS ENVIRON"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," CAN J FOREST RES"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," GEOPHYS RES LETT"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," GLOB CHANGE BIOL"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," NATURE"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," P NATL ACAD SCI USA"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," ENVIRON RES LETT"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," REMOTE SENS ENVIRON"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," P NATL ACAD SCI USA"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," REMOTE SENS ENVIRON"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," IEEE GEOSCI REMOTE S"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," GLOBAL CHANGE BIOL"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," REMOTE SENS ENVIRON"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," REMOTE SENS ENVIRON"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," ARCT ANTARCT ALP RES"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," SCIENCE"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," GEOPHYS RES LETT"
9,"Canadian boreal forest greening and browning trends: an analysis of biogeographic patterns and the relative roles of disturbance versus climate drivers"," NAT CLIM CHANGE"
