"uid1","article","citedjournal"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," STACK SOFTWARE SOVER"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," ENVIRON PLANN D"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," ANTIPODE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," ANTIPODE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," AUT LIC PLAT READ PO"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CAMD SHOWS 48 PERC D"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," PROP DRAFT PLAN"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," PUBL FEEDB CCPDS BOD"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," INT COMM AL NETW ICA"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," LOCAL KNOWLEDGE BLOG"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CIT CAMD PREP BOLST"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," EC DEV RES MOV CAMD"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CIT CAMD BUS COMM LE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," COM TOG CAMD 2015 AN"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," OXFORD HDB POLICE PO"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," NEW JERSEY EC OPPORT"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CAPITAL MOVES RCAS 7"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," LOCAL KNOWLEDGE BLOG"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CITY QUARTZ EXCAVATI"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," OCTOBER"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," EXTRASTATECRAFT POWE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," GUARDIAN"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," ARS TECHNICA"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," EYE SKY IS WATCHING"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," POWER KNOWLEDGE SELE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," GE LIGHT SHOTSPOTTER"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," ROLLING STONES CAMDE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CAMDEN FALL DECLINE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," COLL LITERATURE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," VERTICAL CITY SATELL"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CITIES SIEGE NEW MIL"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," SPLINTERING URBANISM"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," NEOLIBERAL CITY GOVE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," GEOGR ANN B"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CITIZENS COPS POWER"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CONTROL ROOM NODES N"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," ENVIRON PLANN D"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," PLANNING THEORY"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CAMDEN COUNTY METRO"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," ENVIRON PLANN D"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," LICENSE PLATE READER"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CRIT PERSPECT"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," INT J URBAN REGIONAL"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," COMMUN REV"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," TOP 10 TAXPAYER SUBS"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," POTUS ANN M INT ASS"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," ICAN"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," US ARMY MARINE CORPS"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," ALL DAT PUBL SAF OP"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," URBAN STUD"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," FINAL REPORT ATTORNE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," 1 MONDAY"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CHANGING SKYLINE ITS"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CAMB J REG ECON SOC"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CAMDENS COMEBACK URB"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," URBAN AFF REV"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," VARIATIONS THEME PAR"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," COMING TOGETHER CAMD"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," PHILADELPHIA INQUIRE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," ANTIPODE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," APOCALYPSE NEW JERSE"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," TECHNOLOGY ADV CONTR"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CAMD CIT NEW JERS PO"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," CAMD COUNT NEW JERS"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," URBAN STUD"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," SURV CIT FORG WAR"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," COURIER POST    0123"
5,"""Secure the city, revitalize the zone: Smart urbanization in Camden, New Jersey"""," POLICE DATA INITIATI"
